04/21/2021 08:55:05 PM Transfer{transferId=1, transferTypeID=0, transferStatusId=2, accountFrom=2001, accountTo=2002, amount=10}
04/23/2021 05:54:40 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 05:54:40 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 05:54:40 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:00:29 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 06:00:29 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 06:00:29 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:00:29 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:04:31 PM Account{accountId=2011, userId=1012, balance=999.00}
04/23/2021 06:04:31 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 06:04:31 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:04:31 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:05:52 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 06:05:52 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 06:05:52 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:05:52 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:07:26 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 06:07:26 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 06:07:26 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:07:26 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:10:55 PM Account{accountId=2012, userId=1013, balance=1001.00}
04/23/2021 06:10:55 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:11:10 PM Transfer{transferId=3049, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/23/2021 06:11:23 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/23/2021 06:11:23 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/23/2021 06:11:23 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/23/2021 06:11:23 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:12:00 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:13:22 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:13:42 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98}
04/24/2021 05:13:44 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:13:51 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:13:51 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:13:51 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:13:51 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:13:51 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:14:30 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:14:30 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:14:30 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:14:30 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:14:30 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:14:50 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:14:50 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:14:50 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:14:50 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:14:50 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:15:17 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:15:17 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:16:01 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:16:01 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:16:15 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:16:15 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:17:14 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:17:14 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:17:24 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:17:24 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:17:28 PM Transfer{transferId=3050, transferTypeId=0, transferStatusId=3, accountFrom=0, accountTo=0, amount=null}
04/24/2021 05:17:31 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:17:40 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:17:40 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:17:40 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:17:40 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:17:40 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:19:09 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2012, amount=1.99}
04/24/2021 05:19:12 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:19:15 PM Account{accountId=2012, userId=1013, balance=1000.00}
04/24/2021 05:19:15 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:19:15 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:19:15 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:19:15 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:19:15 PM Transfer{transferId=3051, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2012, amount=1.99}
04/24/2021 05:20:09 PM Account{accountId=2011, userId=1012, balance=1000.00}
04/24/2021 05:20:09 PM Transfer{transferId=3051, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2012, amount=1.99}
04/24/2021 05:20:47 PM Transfer{transferId=3051, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/24/2021 05:22:10 PM Account{accountId=2013, userId=1016, balance=1000.00}
04/24/2021 05:22:42 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300}
04/24/2021 05:22:46 PM Account{accountId=2013, userId=1016, balance=1000.00}
04/24/2021 05:22:50 PM Account{accountId=2013, userId=1016, balance=1000.00}
04/24/2021 05:22:50 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:23:10 PM Account{accountId=2011, userId=1012, balance=998.01}
04/24/2021 05:23:10 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:23:42 PM Account{accountId=2011, userId=1012, balance=998.01}
04/24/2021 05:23:42 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:24:09 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2013, amount=500}
04/24/2021 05:24:20 PM Account{accountId=2012, userId=1013, balance=1001.99}
04/24/2021 05:24:20 PM Transfer{transferId=3053, transferTypeId=1, transferStatusId=1, accountFrom=2012, accountTo=2013, amount=500.00}
04/24/2021 05:24:32 PM Transfer{transferId=3053, transferTypeId=0, transferStatusId=2, accountFrom=0, accountTo=0, amount=null}
04/24/2021 05:27:54 PM Account{accountId=2013, userId=1016, balance=1500.00}
04/24/2021 05:27:58 PM Account{accountId=2013, userId=1016, balance=1500.00}
04/24/2021 05:27:58 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:27:58 PM Transfer{transferId=3053, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2013, amount=500.00}
04/24/2021 05:32:40 PM Account{accountId=2011, userId=1012, balance=998.01}
04/24/2021 05:32:40 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:33:40 PM Account{accountId=2011, userId=1012, balance=998.01}
04/24/2021 05:33:40 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:33:40 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:33:40 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:33:40 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:33:40 PM Transfer{transferId=3051, transferTypeId=1, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.99}
04/24/2021 05:33:40 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:34:45 PM Transfer{transferId=1, transferTypeId=1, transferStatusId=1, accountFrom=2013, accountTo=2011, amount=10}
04/24/2021 05:35:02 PM Account{accountId=2013, userId=1016, balance=1500.00}
04/24/2021 05:35:02 PM Transfer{transferId=3054, transferTypeId=1, transferStatusId=1, accountFrom=2013, accountTo=2011, amount=10.00}
04/24/2021 05:35:37 PM Transfer{transferId=3054, transferTypeId=0, transferStatusId=3, accountFrom=0, accountTo=0, amount=null}
04/24/2021 05:35:50 PM Account{accountId=2011, userId=1012, balance=998.01}
04/24/2021 05:35:50 PM Transfer{transferId=3047, transferTypeId=2, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.00}
04/24/2021 05:35:50 PM Transfer{transferId=3048, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:35:50 PM Transfer{transferId=3049, transferTypeId=1, transferStatusId=2, accountFrom=2012, accountTo=2011, amount=1.00}
04/24/2021 05:35:50 PM Transfer{transferId=3050, transferTypeId=1, transferStatusId=3, accountFrom=2012, accountTo=2011, amount=98.00}
04/24/2021 05:35:50 PM Transfer{transferId=3051, transferTypeId=1, transferStatusId=2, accountFrom=2011, accountTo=2012, amount=1.99}
04/24/2021 05:35:50 PM Transfer{transferId=3052, transferTypeId=1, transferStatusId=1, accountFrom=2011, accountTo=2013, amount=1300.00}
04/24/2021 05:35:50 PM Transfer{transferId=3054, transferTypeId=1, transferStatusId=3, accountFrom=2013, accountTo=2011, amount=10.00}
